,scores0,scores1
15950,152.264,267.211
15951,152.059,267.326
15952,151.792,266.645
15953,151.36,267.045
15954,151.331,266.669
15955,152.018,265.741
15956,151.938,265.809
15957,151.857,266.609
15958,152.512,267.285
15959,152.9,268.285
15960,152.426,268.531
15961,152.426,268.954
15962,153.2,268.401
15963,153.54,269.23
15964,153.772,269.224
15965,154.041,269.837
15966,154.572,270.294
15967,153.87,270.938
15968,153.082,271.746
15969,152.5,271.581
15970,153.314,271.191
15971,153.236,270.825
15972,153.813,270.86
15973,153.528,270.598
15974,153.527,270.783
15975,154.102,270.681
15976,154.167,270.98
15977,153.573,271.275
15978,153.694,270.825
15979,153.179,270.642
15980,153.45,270.026
15981,153.903,269.539
15982,153.715,270.396
15983,154.074,270.807
15984,153.611,270.816
15985,154.068,270.942
15986,154.25,271.219
15987,153.53,271.21
15988,153.584,272.013
15989,153.169,272.895
15990,153.56,273.212
15991,153.542,272.829
15992,153.805,272.88
15993,153.801,273.325
15994,153.879,273.926
15995,154.13,273.898
15996,153.792,272.737
15997,154.193,273.547
15998,154.515,273.68
15999,154.115,273.264
16000,154.336,273.506
16001,154.471,272.719
16002,155.058,272.207
16003,154.577,272.817
16004,155.197,272.752
16005,155.643,273.21
16006,156.329,273.297
16007,156.863,273.108
16008,157.042,272.969
16009,157.109,273.326
16010,157.094,273.697
16011,157.557,273.84
16012,157.305,273.569
16013,157.578,273.166
16014,157.966,273.502
16015,158.271,273.29
16016,159.003,272.762
16017,159.691,272.524
16018,159.777,271.999
16019,159.143,272.197
16020,159.291,271.48
16021,159.755,271.84
16022,159.899,272.3
16023,160.45,272.947
16024,160.389,271.965
16025,160.276,272.722
16026,160.972,272.81
16027,160.931,273.42
16028,159.993,272.957
16029,158.391,273.723
16030,157.809,274.382
16031,157.941,275.138
16032,158.113,275.409
16033,158.051,275.552
16034,158.908,274.15
16035,158.245,274.211
16036,158.109,274.023
16037,158.286,274.462
16038,158.514,273.687
16039,159.358,274.11
16040,159.295,274.843
16041,158.618,274.739
16042,158.207,274.79
16043,158.734,275.593
16044,158.625,275.365
16045,158.156,275.775
16046,158.383,276.632
16047,158.542,277.076
16048,158.178,276.243
16049,158.773,276.891
16050,158.45,276.866
16051,157.318,276.711
16052,157.662,276.171
16053,156.927,275.741
16054,156.671,276.114
16055,157.403,276.449
16056,157.289,274.924
16057,158.014,275.149
16058,158.76,275.435
16059,158.068,276.01
16060,158.523,275.911
16061,158.846,276.286
16062,158.557,275.994
16063,158.253,276.441
16064,158.469,277.029
16065,157.541,277.398
16066,157.742,277.843
16067,158.355,277.691
16068,157.752,278.271
16069,157.311,277.108
16070,157.093,277.044
16071,157.547,277.49
16072,158.284,278.149
16073,159.006,278.7
16074,159.122,278.35
16075,159.16,278.338
16076,159.691,278.572
16077,159.864,278.653
16078,159.329,279.502
16079,159.248,279.671
16080,159.022,279.433
16081,159.532,279.821
16082,159.72,279.679
16083,159.836,279.42
16084,160.0,279.047
16085,160.466,279.426
16086,160.912,279.38
16087,159.812,279.177
16088,159.554,278.538
16089,159.769,277.655
16090,160.244,277.982
16091,160.903,278.838
16092,160.469,279.695
16093,160.82,280.002
16094,161.373,280.621
16095,161.137,280.406
16096,161.233,280.824
16097,161.686,280.737
16098,162.213,279.738
16099,161.843,280.571
16100,162.405,281.003
16101,162.559,280.882
16102,161.868,281.009
16103,162.173,281.743
16104,162.439,281.747
16105,162.518,280.491
16106,162.402,279.75
16107,162.955,280.401
16108,162.639,280.032
16109,162.57,280.485
16110,162.18,280.928
16111,162.413,281.518
16112,162.464,281.239
16113,161.459,280.766
16114,161.495,279.362
16115,161.484,277.508
16116,161.684,277.311
16117,161.681,277.418
16118,161.864,277.518
16119,161.771,278.086
16120,161.314,279.086
16121,161.624,278.491
16122,161.592,277.615
16123,161.599,277.987
16124,161.579,278.823
16125,162.406,278.932
16126,163.159,278.764
16127,161.993,279.134
16128,162.42,274.257
16129,160.701,274.808
16130,160.75,275.808
16131,160.976,276.38
16132,161.433,274.823
16133,160.877,275.823
16134,160.563,273.74
16135,160.099,274.494
16136,160.26,274.471
16137,159.458,274.306
16138,159.78,273.883
16139,158.93,273.86
16140,158.752,274.065
16141,158.753,274.38
16142,158.88,274.817
16143,158.878,275.351
16144,159.376,275.153
16145,158.349,274.606
16146,158.071,274.072
16147,158.306,273.079
16148,157.459,272.318
16149,157.288,272.347
16150,157.042,272.497
16151,157.031,272.233
16152,157.076,273.082
16153,156.984,273.431
16154,157.317,273.938
16155,157.609,274.022
16156,157.642,274.6
16157,157.588,275.175
16158,157.83,274.404
16159,158.281,275.249
16160,158.61,275.482
16161,159.414,275.636
16162,158.689,275.079
16163,158.112,274.292
16164,158.185,273.31
16165,158.406,273.615
16166,158.866,274.105
16167,158.165,273.401
16168,158.233,272.566
16169,157.863,272.977
16170,157.992,272.281
16171,157.946,272.172
16172,158.27,272.59
16173,158.425,272.971
16174,158.641,273.05
16175,158.242,272.333
16176,158.296,271.775
16177,158.565,271.705
16178,158.921,270.941
16179,158.638,270.223
16180,158.462,270.67
16181,158.275,270.103
16182,159.017,270.938
16183,159.186,270.964
16184,159.402,271.808
16185,159.907,270.685
16186,159.674,270.597
16187,159.75,270.595
16188,160.022,269.466
16189,159.686,269.917
16190,159.844,270.612
16191,159.871,271.208
16192,160.247,271.404
16193,160.702,271.858
16194,161.561,272.547
16195,161.347,271.246
16196,161.45,271.761
16197,162.305,272.262
16198,162.652,272.399
16199,162.231,272.428
16200,162.213,272.383
16201,161.986,272.323
16202,162.141,273.013
16203,161.899,273.473
16204,161.977,273.92
16205,161.594,274.711
16206,161.331,274.836
16207,161.041,275.0
16208,161.836,275.247
16209,161.598,275.691
16210,161.68,275.775
16211,161.21,276.642
16212,161.162,276.421
16213,161.859,277.096
16214,162.567,276.925
16215,162.583,277.144
16216,162.034,277.485
16217,162.02,277.453
16218,162.541,277.37
16219,162.605,277.274
16220,162.446,277.264
16221,162.653,277.196
16222,162.512,277.675
16223,162.942,277.996
16224,162.552,277.914
16225,162.767,277.912
16226,162.997,277.538
16227,162.908,277.511
16228,163.007,277.442
16229,163.694,277.781
16230,163.809,278.065
16231,164.173,278.929
16232,164.271,279.457
16233,163.969,279.947
16234,164.209,279.964
16235,164.322,280.446
16236,163.749,280.756
16237,163.397,281.07
16238,163.78,280.815
16239,162.882,281.183
16240,163.279,281.5
16241,162.966,282.16
16242,163.702,282.264
16243,164.331,282.386
16244,164.228,282.012
16245,164.541,282.261
16246,164.548,282.606
16247,163.95,281.56
16248,163.579,281.316
16249,163.837,281.817
16250,164.584,281.595
16251,164.624,282.285
16252,165.241,282.517
16253,164.856,282.498
16254,164.789,282.396
16255,165.157,282.447
16256,165.648,282.468
16257,165.767,282.544
16258,165.962,282.845
16259,165.524,282.827
16260,165.536,283.708
16261,165.965,281.982
16262,166.399,282.781
16263,166.184,283.453
16264,165.649,283.468
16265,165.431,284.029
16266,165.341,283.82
16267,164.647,283.341
16268,165.516,282.647
16269,165.647,281.454
16270,166.246,281.42
16271,166.205,281.989
16272,166.326,281.856
16273,165.573,281.889
16274,165.132,282.047
16275,164.49,282.151
16276,164.199,282.701
16277,164.546,282.937
16278,164.506,283.448
16279,165.051,282.549
16280,164.914,282.311
16281,165.043,282.61
16282,165.006,282.684
16283,165.305,282.744
16284,165.412,283.344
16285,165.933,282.863
16286,166.062,283.32
16287,166.562,283.152
16288,166.102,283.62
16289,164.429,284.016
16290,164.518,284.176
16291,164.342,284.314
16292,164.346,284.504
16293,164.559,284.009
16294,164.418,283.256
16295,164.649,282.767
16296,165.426,283.098
16297,165.421,283.76
16298,166.015,283.717
16299,166.045,283.311
16300,166.34,283.389
16301,166.842,282.836
16302,166.509,283.293
16303,166.242,283.475
16304,166.402,283.168
16305,166.71,283.438
16306,166.798,283.918
16307,167.179,284.362
16308,167.633,285.159
16309,167.68,286.012
16310,167.924,286.003
16311,168.196,285.706
16312,168.062,285.877
16313,167.727,285.786
16314,167.684,285.477
16315,167.352,286.257
16316,166.894,286.321
16317,166.524,286.959
16318,166.134,287.329
16319,166.955,286.685
16320,166.927,286.605
16321,167.258,286.738
16322,167.283,287.239
16323,167.821,287.09
16324,167.169,287.393
16325,167.226,286.888
16326,167.749,287.168
16327,167.666,287.265
16328,167.098,288.104
16329,166.963,288.013
16330,167.364,287.877
16331,167.038,288.066
16332,167.08,288.633
16333,166.859,288.168
16334,167.075,287.852
16335,167.29,288.373
16336,167.305,288.4
16337,167.409,289.067
16338,167.247,289.332
16339,166.633,289.166
16340,167.098,288.976
16341,167.008,288.14
16342,167.282,288.929
16343,167.483,288.077
16344,166.784,288.471
16345,166.929,289.095
16346,166.731,288.999
16347,165.782,289.209
16348,166.037,287.679
16349,166.339,288.183
16350,166.411,287.557
16351,166.709,288.011
16352,166.882,287.653
16353,167.218,287.265
16354,166.682,287.422
16355,166.366,287.543
16356,166.28,287.39
16357,167.094,287.576
16358,166.995,286.904
16359,166.868,286.933
16360,166.895,286.865
16361,166.636,284.795
16362,166.532,285.384
16363,166.726,286.26
16364,166.747,286.668
16365,167.12,287.129
16366,167.711,287.04
16367,167.757,286.876
16368,167.776,287.452
16369,167.164,287.381
16370,167.572,286.446
16371,167.841,286.207
16372,167.761,286.411
16373,168.182,286.155
16374,168.837,286.357
16375,168.755,285.663
16376,168.986,285.901
16377,168.916,286.656
16378,169.647,287.109
16379,169.819,286.953
16380,168.63,286.722
16381,169.284,286.68
16382,169.839,286.947
16383,169.723,285.905
16384,169.082,285.074
16385,168.341,285.916
16386,168.062,286.764
16387,168.066,287.764
16388,168.313,288.544
16389,167.673,288.518
16390,166.795,289.203
16391,167.396,289.557
16392,167.095,290.396
16393,167.628,290.991
16394,168.023,291.772
16395,168.158,291.292
16396,168.354,290.562
16397,167.459,289.739
16398,167.177,289.178
16399,167.049,288.96
16400,167.384,288.925
16401,167.823,289.165
16402,168.259,289.251
16403,167.132,288.121
16404,166.832,287.791
16405,166.339,287.779
16406,166.894,288.289
16407,166.86,287.216
16408,167.229,287.474
16409,167.746,288.166
16410,167.595,286.85
16411,167.56,286.346
16412,168.02,286.142
16413,167.758,285.448
16414,167.668,285.405
16415,168.403,286.254
16416,168.927,286.782
16417,169.273,287.194
16418,169.361,286.685
16419,169.69,286.752
16420,170.163,286.399
16421,170.057,286.73
16422,170.098,286.791
16423,169.122,286.811
16424,168.258,286.727
16425,168.557,287.206
16426,167.439,286.951
16427,168.025,287.087
16428,168.276,287.076
16429,168.215,287.79
16430,167.984,287.448
16431,166.258,287.679
16432,166.333,287.431
16433,165.527,287.903
16434,166.171,287.618
16435,165.552,287.432
16436,165.782,286.86
16437,166.488,286.331
16438,167.026,286.183
16439,167.616,285.662
16440,167.038,286.227
16441,167.046,285.721
16442,167.466,285.996
16443,167.692,285.968
16444,167.044,286.003
16445,167.6,286.638
16446,167.139,286.477
16447,167.217,286.469
16448,167.234,286.718
16449,167.1,287.593
16450,166.609,287.503
16451,166.182,287.981
16452,166.503,287.894
16453,166.642,288.579
16454,166.975,287.477
16455,166.576,287.342
16456,166.408,287.24
16457,166.279,287.404
16458,165.623,287.267
16459,165.425,287.872
16460,165.013,287.786
16461,165.694,282.963
16462,164.798,283.557
16463,164.1,283.551
16464,164.188,283.83
16465,165.055,283.853
16466,164.952,284.318
16467,165.134,284.964
16468,165.242,285.178
16469,165.725,285.876
16470,165.911,286.117
16471,166.008,285.098
16472,165.85,285.447
16473,165.884,285.085
16474,166.148,284.813
16475,166.897,284.638
16476,166.924,284.49
16477,167.353,285.073
16478,166.842,285.431
16479,167.093,284.872
16480,166.288,284.239
16481,165.829,284.038
16482,165.578,282.869
16483,165.906,283.473
16484,165.444,283.911
16485,165.646,284.395
16486,165.303,283.855
16487,165.414,284.436
16488,165.535,283.723
16489,165.729,283.858
16490,165.706,283.439
16491,165.803,283.177
16492,165.599,283.105
16493,165.152,283.112
16494,164.045,283.395
16495,163.869,283.924
16496,164.244,283.903
16497,164.455,284.617
16498,164.533,285.253
16499,164.212,285.056
16500,164.2,283.744
16501,164.118,284.437
16502,164.01,284.451
16503,164.527,285.139
16504,164.96,285.81
16505,164.838,285.818
16506,165.15,285.905
16507,164.793,286.355
16508,165.64,285.65
16509,165.009,285.706
16510,165.391,285.967
16511,165.116,286.583
16512,165.537,286.951
16513,165.409,286.124
16514,165.782,286.989
16515,165.494,287.457
16516,166.306,287.096
16517,166.632,287.479
16518,166.913,287.608
16519,167.13,287.662
16520,167.344,288.297
16521,166.78,287.212
16522,166.481,287.495
16523,167.169,287.71
16524,167.33,288.202
16525,167.043,288.08
16526,166.306,288.066
16527,166.134,288.195
16528,166.925,288.444
16529,167.621,288.103
16530,168.084,288.604
16531,167.427,288.947
16532,166.924,288.48
16533,167.473,288.778
16534,167.394,288.792
16535,167.362,289.137
16536,167.539,289.688
16537,167.784,290.222
16538,168.468,289.281
16539,169.056,285.575
16540,169.598,286.016
16541,169.804,285.347
16542,169.508,285.031
16543,169.62,284.601
16544,169.93,285.433
16545,169.29,285.707
16546,168.306,286.327
16547,168.33,286.953
16548,168.617,286.823
16549,168.379,287.133
16550,168.931,286.6
16551,169.643,287.022
16552,169.895,286.879
16553,170.377,285.429
16554,169.717,285.606
16555,170.226,285.972
16556,169.935,286.799
16557,170.073,287.112
16558,169.867,287.201
16559,170.443,287.615
16560,170.277,288.19
16561,170.063,287.756
16562,170.396,288.412
16563,170.663,288.749
16564,171.284,288.896
16565,170.844,288.529
16566,170.348,289.101
16567,170.542,289.34
16568,170.826,289.633
16569,170.803,289.75
16570,171.139,290.063
16571,171.356,290.63
16572,171.811,290.989
16573,171.798,291.491
16574,172.04,292.125
16575,172.169,292.245
16576,172.453,292.911
16577,172.958,293.443
16578,172.966,292.733
16579,173.109,293.604
16580,172.799,291.647
16581,173.578,292.2
16582,173.474,292.239
16583,173.669,292.305
16584,173.666,292.908
16585,173.71,293.243
16586,174.364,293.385
16587,174.187,293.953
16588,174.592,294.08
16589,175.139,294.472
16590,174.972,293.7
16591,175.019,293.874
16592,175.987,294.046
16593,176.291,294.343
16594,175.847,294.543
16595,176.309,293.964
16596,176.359,294.592
16597,176.508,295.134
16598,175.939,295.008
16599,175.759,294.628
16600,175.888,294.225
16601,176.458,294.558
16602,176.352,294.546
16603,176.48,294.671
16604,176.941,294.011
16605,177.464,294.009
16606,176.886,294.04
16607,176.753,294.045
16608,176.879,294.642
16609,176.74,294.571
16610,176.708,294.717
16611,175.883,294.005
16612,176.041,294.661
16613,175.45,294.884
16614,175.766,295.279
16615,174.757,295.104
16616,174.664,294.934
16617,173.87,295.352
16618,174.394,295.856
16619,174.266,296.22
16620,173.634,296.459
16621,173.502,296.435
16622,173.872,296.86
16623,174.163,297.86
16624,173.229,298.532
16625,172.884,299.532
16626,173.044,300.002
16627,173.636,300.809
16628,173.349,300.194
16629,173.97,299.862
16630,174.226,300.395
16631,173.543,300.518
16632,173.627,300.539
16633,173.978,300.986
16634,174.492,300.882
16635,174.867,300.721
16636,175.29,300.94
16637,175.031,301.159
16638,174.665,301.132
16639,174.39,301.749
16640,174.226,301.687
16641,173.925,300.561
16642,173.631,299.834
16643,174.152,298.662
16644,174.633,298.838
16645,174.196,299.08
16646,174.94,299.593
16647,175.446,300.422
16648,175.197,299.104
16649,175.353,299.233
16650,175.02,298.758
16651,175.269,298.473
16652,174.898,298.01
16653,175.658,297.144
16654,175.445,296.481
16655,175.801,297.303
16656,175.651,296.776
16657,175.734,296.53
16658,175.941,296.018
16659,176.39,296.574
16660,176.876,297.311
16661,176.784,297.916
16662,176.913,298.728
16663,177.456,299.199
16664,177.219,299.816
16665,177.624,299.015
16666,177.591,299.902
16667,177.372,299.851
16668,178.063,300.399
16669,177.817,301.067
16670,177.61,301.725
16671,176.905,301.975
16672,177.514,302.386
16673,178.109,302.612
16674,177.77,299.817
16675,177.882,299.686
16676,178.344,299.89
16677,178.314,299.775
16678,178.791,300.258
16679,178.404,301.062
16680,179.136,301.138
16681,178.789,301.169
16682,173.872,301.856
16683,173.851,301.321
16684,173.605,300.304
16685,174.287,300.612
16686,174.218,300.269
16687,173.868,299.451
16688,174.371,299.878
16689,174.541,299.112
16690,174.317,299.175
16691,174.863,299.754
16692,174.387,299.769
16693,174.17,299.984
16694,174.427,298.454
16695,173.875,299.11
16696,174.221,298.624
16697,174.851,299.247
16698,175.074,299.656
16699,175.129,299.627
16700,175.467,297.802
16701,174.483,297.848
16702,174.28,298.72
16703,173.459,299.041
16704,173.777,298.069
16705,173.339,298.296
16706,173.201,298.282
16707,173.214,297.308
16708,172.775,296.917
16709,172.793,296.561
16710,173.219,297.081
16711,172.813,297.281
16712,173.403,297.57
16713,173.552,297.045
16714,173.188,297.551
16715,172.068,297.6
16716,172.225,297.051
16717,172.678,296.917
16718,172.9,297.292
16719,172.803,297.041
16720,172.55,296.964
16721,173.121,296.13
16722,173.973,295.365
16723,174.729,292.796
16724,174.318,293.34
16725,174.069,292.975
16726,174.72,293.311
16727,175.032,293.925
16728,175.557,294.053
16729,175.717,294.643
16730,175.745,295.072
16731,176.133,294.348
16732,176.615,294.411
16733,176.83,295.174
16734,176.912,295.447
16735,177.429,295.705
16736,177.142,295.837
16737,177.017,296.431
16738,176.293,295.409
16739,174.664,295.091
16740,175.035,294.895
16741,174.636,294.823
16742,174.335,295.522
16743,173.997,294.849
16744,174.341,295.651
16745,174.22,295.87
16746,173.868,296.219
16747,173.875,296.47
16748,174.121,296.892
16749,174.407,296.441
16750,174.629,296.73
16751,175.214,296.863
16752,174.732,297.492
16753,174.522,297.703
16754,174.607,296.7
16755,175.12,297.123
16756,175.243,298.065
16757,175.962,298.596
16758,176.029,296.72
16759,175.616,297.252
16760,175.895,296.041
16761,176.064,296.577
16762,176.448,297.321
16763,176.153,297.202
16764,176.566,296.999
16765,177.016,297.391
16766,177.533,297.066
16767,177.609,296.393
16768,177.967,296.406
16769,176.465,297.392
16770,175.322,298.294
16771,175.901,297.949
16772,176.202,297.276
16773,176.253,296.691
16774,175.994,297.328
16775,176.559,297.424
16776,176.617,297.108
16777,176.809,297.915
16778,176.326,297.972
16779,176.587,298.522
16780,176.144,298.372
16781,176.114,298.734
16782,175.81,298.875
16783,176.154,298.681
16784,176.394,299.446
16785,176.729,299.559
16786,175.954,300.041
16787,176.524,300.258
16788,177.068,300.71
16789,177.356,301.008
16790,177.682,300.949
16791,177.921,301.412
16792,177.72,301.743
16793,178.049,302.055
16794,178.024,301.351
16795,178.034,301.429
16796,178.533,301.701
16797,178.403,302.082
16798,178.876,302.452
16799,178.46,302.375
16800,178.687,302.628
16801,179.514,302.926
16802,179.94,302.448
16803,180.34,302.204
16804,180.866,302.074
16805,181.458,302.731
16806,181.521,303.338
16807,181.837,303.506
16808,182.251,303.396
16809,182.189,303.784
16810,182.402,304.43
16811,182.669,304.68
16812,183.179,305.039
16813,182.759,305.007
16814,182.361,304.868
16815,182.628,305.452
16816,182.522,304.954
16817,181.777,303.251
16818,181.59,303.388
16819,181.64,302.923
16820,181.899,303.151
16821,181.686,302.916
16822,181.157,303.739
16823,180.455,303.188
16824,180.462,303.246
16825,180.568,303.218
16826,179.161,303.339
16827,179.136,303.157
16828,179.525,303.492
16829,179.268,304.101
16830,179.406,304.312
16831,179.505,304.098
16832,179.11,304.838
16833,177.879,304.702
16834,177.136,304.959
16835,178.007,305.061
16836,179.007,304.873
16837,179.569,305.097
16838,179.332,304.926
16839,179.377,304.947
16840,180.037,305.132
16841,180.33,304.136
16842,180.146,303.949
16843,180.05,304.79
16844,180.029,304.549
16845,179.456,304.87
16846,180.049,304.874
16847,180.165,305.325
16848,180.235,304.935
16849,180.054,305.37
16850,180.435,305.308
16851,180.22,305.422
16852,180.138,305.959
16853,180.809,306.774
16854,180.333,307.493
16855,180.671,307.905
16856,181.094,308.574
16857,180.994,307.343
16858,180.616,306.483
16859,180.785,305.804
16860,181.04,306.288
16861,181.052,305.921
16862,181.043,305.555
16863,181.081,305.694
16864,181.668,305.892
16865,181.801,305.582
16866,180.933,306.147
16867,181.183,306.673
16868,181.014,306.815
16869,180.742,306.927
16870,180.602,307.191
16871,180.603,307.696
16872,180.982,308.185
16873,181.358,306.759
16874,181.709,305.032
16875,181.565,305.05
16876,182.236,305.321
16877,182.48,305.307
16878,182.569,305.342
16879,182.295,305.245
16880,182.044,304.45
16881,182.638,304.402
16882,182.343,304.956
16883,182.663,305.232
16884,182.996,305.475
16885,183.195,305.002
16886,184.009,305.204
16887,184.38,305.637
16888,184.432,302.651
16889,184.527,303.492
16890,183.356,303.397
16891,182.365,303.902
16892,182.874,304.321
16893,182.055,304.523
16894,182.004,303.1
16895,181.34,303.69
16896,181.439,303.881
16897,181.336,303.919
16898,180.849,304.591
16899,181.285,305.124
16900,180.611,305.138
16901,181.031,304.693
16902,180.437,305.399
16903,181.013,305.226
16904,181.655,305.785
16905,182.101,304.285
16906,182.059,303.888
16907,181.329,303.849
16908,181.983,304.673
16909,181.359,303.824
16910,181.633,303.765
16911,182.021,303.274
16912,182.371,303.735
16913,182.003,303.306
16914,182.001,303.55
16915,181.855,303.598
16916,181.253,304.265
16917,181.124,304.322
16918,181.204,303.478
16919,181.36,303.754
16920,182.36,303.602
16921,182.426,303.187
16922,182.614,302.758
16923,182.933,303.477
16924,182.313,302.758
16925,181.714,303.007
16926,182.038,303.847
16927,182.015,304.641
16928,180.992,304.965
16929,180.815,305.809
16930,180.93,305.547
16931,178.734,305.635
16932,179.028,305.695
16933,179.394,305.792
16934,179.685,306.233
16935,180.557,306.39
16936,180.519,306.839
16937,180.641,307.061
16938,180.345,306.695
16939,180.512,307.057
16940,181.237,307.008
16941,181.603,305.655
16942,181.611,306.002
16943,182.009,306.74
16944,181.35,306.082
16945,182.102,306.898
16946,182.168,306.972
16947,182.404,303.621
16948,182.286,303.026
16949,181.721,302.64
16950,181.369,303.63
16951,181.589,303.494
16952,181.814,303.461
16953,182.329,303.394
16954,182.452,303.173
16955,182.632,304.173
16956,182.246,305.151
16957,182.272,305.215
16958,181.317,306.019
16959,181.715,306.495
16960,181.956,305.809
16961,181.909,305.639
16962,182.726,306.111
16963,183.464,306.532
16964,183.896,306.407
16965,184.403,306.903
16966,184.741,305.804
16967,184.535,305.564
16968,184.48,305.563
16969,184.365,305.816
16970,184.587,305.09
16971,185.017,305.716
16972,185.354,306.082
16973,185.909,306.629
16974,186.356,306.918
16975,186.842,307.004
16976,186.406,306.145
16977,186.607,306.082
16978,186.709,306.576
16979,187.25,306.806
16980,187.005,307.393
16981,187.272,306.69
16982,186.403,307.307
16983,186.525,307.634
16984,186.353,307.334
16985,185.363,306.868
16986,184.517,306.628
16987,185.05,306.871
16988,185.475,306.859
16989,185.503,307.296
16990,185.722,307.24
16991,186.056,307.289
16992,185.656,307.621
16993,185.481,307.499
16994,185.533,307.916
16995,184.863,308.149
16996,185.049,309.149
16997,184.748,309.498
16998,183.208,310.182
16999,183.905,310.685
17000,184.405,310.8
17001,184.407,310.593
17002,183.829,309.799
17003,183.636,309.359
17004,182.948,309.354
17005,183.299,309.409
17006,183.463,309.619
17007,183.736,308.337
17008,184.132,307.748
17009,184.104,307.253
17010,184.179,307.387
17011,184.579,307.851
17012,184.178,308.095
17013,183.908,307.373
17014,182.313,306.641
17015,181.994,306.256
17016,182.325,306.19
17017,181.376,306.285
17018,181.304,306.911
17019,180.976,307.686
17020,180.803,302.658
17021,180.836,303.441
17022,180.762,304.026
17023,180.939,303.345
17024,180.99,304.255
17025,181.177,304.137
17026,181.442,304.681
17027,181.907,303.971
17028,181.333,304.239
17029,182.014,304.279
17030,182.386,304.501
17031,182.277,304.957
17032,182.809,304.415
17033,183.185,304.942
17034,182.653,304.696
17035,182.683,304.53
17036,182.577,305.403
17037,182.705,304.962
17038,182.976,304.996
17039,181.762,304.467
17040,182.092,304.225
17041,182.382,305.032
17042,182.326,303.95
17043,182.44,304.101
17044,183.031,304.522
17045,183.306,304.843
17046,183.382,304.93
17047,183.705,305.107
17048,183.862,304.949
17049,184.15,305.263
17050,183.271,304.188
17051,182.688,304.496
17052,182.814,304.292
17053,183.33,304.576
17054,183.558,304.937
17055,183.144,304.882
17056,183.383,304.572
17057,183.279,304.074
17058,183.349,303.958
17059,183.526,303.383
17060,184.169,303.795
17061,183.56,303.761
17062,183.914,304.164
17063,184.566,304.475
17064,184.608,303.878
17065,184.945,304.385
17066,185.317,303.76
17067,185.821,303.835
17068,185.859,303.984
17069,186.25,304.215
17070,185.879,304.009
17071,186.426,304.274
17072,186.728,304.403
17073,186.415,303.039
17074,186.616,303.11
17075,187.001,303.508
17076,186.811,303.314
17077,186.699,303.041
17078,186.927,303.102
17079,187.374,302.906
17080,185.705,302.213
17081,185.707,302.755
17082,185.377,303.009
17083,185.786,301.919
17084,185.857,302.149
17085,185.582,302.382
17086,185.493,302.98
17087,185.599,303.201
17088,186.239,303.203
17089,186.955,303.406
17090,186.893,303.665
17091,187.319,304.096
17092,187.394,304.708
17093,186.321,304.933
17094,186.868,305.258
17095,186.23,304.973
17096,186.753,305.439
17097,187.294,305.553
17098,187.816,305.945
17099,187.739,305.153
17100,188.117,305.823
17101,187.233,306.048
17102,187.393,306.275
17103,187.608,305.844
17104,188.059,306.649
17105,187.93,306.805
17106,188.056,306.694
17107,187.626,305.841
17108,187.566,306.095
17109,188.044,306.276
17110,187.711,305.146
17111,187.169,305.499
17112,187.729,306.0
17113,188.079,306.37
17114,188.623,306.231
17115,187.931,306.644
17116,187.37,306.785
17117,187.253,307.785
17118,187.877,308.032
17119,188.489,308.05
17120,188.017,308.666
17121,188.785,309.283
17122,189.629,309.778
17123,190.099,309.997
17124,190.376,310.142
17125,190.413,310.403
17126,189.839,311.015
17127,190.513,311.7
17128,190.133,310.695
17129,190.266,311.563
17130,190.307,311.354
17131,191.129,311.631
17132,190.942,312.109
17133,191.217,311.354
17134,191.425,310.9
17135,192.198,310.698
17136,192.806,310.888
17137,192.5,310.773
17138,192.773,311.329
17139,192.705,311.889
17140,192.466,310.876
17141,192.002,309.977
17142,191.637,309.853
17143,190.934,308.416
17144,190.797,308.721
17145,190.755,308.167
17146,189.193,308.389
17147,189.304,308.477
17148,189.227,308.966
17149,189.42,309.643
17150,188.879,309.757
17151,189.441,310.141
17152,189.723,310.284
17153,189.589,310.193
17154,189.861,309.244
17155,190.195,309.771
17156,190.227,309.706
17157,189.856,310.325
17158,190.05,311.141
17159,190.169,311.757
17160,189.5,311.472
17161,189.829,311.254
17162,189.603,311.312
17163,189.38,311.634
17164,189.936,311.156
17165,190.367,312.003
17166,190.985,311.934
17167,191.405,311.866
17168,191.063,312.269
17169,191.487,312.173
17170,192.055,312.529
17171,191.768,312.461
17172,191.764,311.639
17173,191.251,312.461
17174,191.311,312.129
17175,191.879,312.171
17176,190.929,312.897
17177,191.516,313.364
17178,191.502,313.169
17179,191.723,313.444
17180,191.584,313.338
17181,191.564,313.982
17182,189.124,314.394
17183,189.57,314.833
17184,189.23,313.912
17185,188.907,313.799
17186,188.975,314.229
17187,187.721,314.735
17188,187.35,314.644
17189,187.237,314.756
17190,186.289,315.055
17191,186.185,314.932
17192,186.529,314.974
17193,186.766,315.492
17194,187.141,315.336
17195,186.856,314.646
17196,186.854,314.587
17197,186.355,313.899
17198,184.96,314.77
17199,185.653,314.617
17200,185.573,314.632
17201,185.636,314.847
17202,186.187,315.02
17203,185.696,314.34
17204,185.814,315.165
17205,185.479,315.52
17206,185.453,316.091
17207,185.78,316.053
17208,185.59,316.41
17209,185.894,316.881
17210,186.202,315.139
17211,186.656,315.356
17212,186.48,315.315
17213,186.534,314.899
17214,186.748,315.127
17215,186.739,315.611
17216,187.241,316.168
17217,187.839,316.782
17218,188.2,315.594
17219,187.922,315.964
17220,187.865,315.987
